emotion,PartNumber,clusters,words,count
Triomf_Triumph,31,1,aantal,1
Triomf_Triumph,73,11,aantal,2
Triomf_Triumph,175,6,aantal,1
Trots_Pride,34,11,aantal,1
Trots_Pride,78,13,aantal,1
Trots_Pride,88,4,aantal,1
Trots_Pride,143,13,aantal,1
Vastberadenheid_Determination,2,11,aantal,1
Vastberadenheid_Determination,57,11,aantal,1
Vastberadenheid_Determination,71,11,aantal,1
Vastberadenheid_Determination,72,6,aantal,1
Vastberadenheid_Determination,87,11,aantal,1
Vastberadenheid_Determination,116,6,aantal,1
Vastberadenheid_Determination,125,6,aantal,1
Vastberadenheid_Determination,133,6,aantal,1
Verlichting_Elevation,18,11,aantal,1
Verlichting_Elevation,57,11,aantal,1
Verlichting_Elevation,60,14,aantal,1
Verlichting_Elevation,64,15,aantal,1
Verlichting_Elevation,124,3,aantal,1
Verlichting_Elevation,133,11,aantal,1
Verwondering_Awe,6,10,aantal,1
Verwondering_Awe,7,14,aantal,1
Verwondering_Awe,24,14,aantal,1
Verwondering_Awe,45,11,aantal,1
Verwondering_Awe,57,11,aantal,1
Verwondering_Awe,58,11,aantal,1
Verwondering_Awe,64,14,aantal,1
Verwondering_Awe,147,14,aantal,1
Verwondering_Awe,166,14,aantal,1
Verwondering_Awe,168,14,aantal,1
Verwondering_Awe,196,14,aantal,1
Zintuiglijk_SensoryPleasure,66,5,aantal,1
Interesse_Interested,104,4,aantasten,1
Verwondering_Awe,178,14,aantasten,1
Bewondering_Adniration,103,11,aantekening,1
Inspiratie_Inspiration,19,10,aantekening,4
Dankbaarheid_Gratitude,183,12,aantikken,1
Euforie_Elation,196,11,aantikken,1
Bewondering_Adniration,158,3,aantrekkelijk,1
Hoop_Hope,31,9,aantrekkelijk,2
Hoop_Hope,184,9,aantrekkelijk,1
Inspiratie_Inspiration,99,4,aantrekkelijk,1
Interesse_Interested,23,4,aantrekkelijk,1
Lust,11,11,aantrekkelijk,1
Lust,17,8,aantrekkelijk,2
Lust,26,11,aantrekkelijk,1
Lust,29,8,aantrekkelijk,1
Lust,30,11,aantrekkelijk,2
Lust,44,8,aantrekkelijk,1
Lust,47,11,aantrekkelijk,1
Lust,51,8,aantrekkelijk,1
Lust,54,11,aantrekkelijk,1
Lust,55,8,aantrekkelijk,1
Lust,61,8,aantrekkelijk,1
Lust,63,8,aantrekkelijk,1
Lust,65,8,aantrekkelijk,4
Lust,76,8,aantrekkelijk,1
Lust,78,8,aantrekkelijk,1
Lust,88,8,aantrekkelijk,1
Lust,91,8,aantrekkelijk,1
Lust,92,8,aantrekkelijk,1
Lust,99,8,aantrekkelijk,1
Lust,102,8,aantrekkelijk,1
Lust,104,8,aantrekkelijk,1
Lust,110,8,aantrekkelijk,3
Lust,112,11,aantrekkelijk,1
Lust,113,8,aantrekkelijk,1
Lust,118,11,aantrekkelijk,1
Lust,121,8,aantrekkelijk,2
Lust,128,14,aantrekkelijk,1
Lust,137,11,aantrekkelijk,1
Lust,154,8,aantrekkelijk,1
Lust,161,11,aantrekkelijk,1
Lust,164,8,aantrekkelijk,1
Lust,167,11,aantrekkelijk,1
Lust,169,8,aantrekkelijk,1
Lust,175,8,aantrekkelijk,3
Lust,176,8,aantrekkelijk,2
Lust,182,4,aantrekkelijk,1
Lust,184,8,aantrekkelijk,1
Lust,190,8,aantrekkelijk,1
Amusement,70,2,aantrekken,1
Inspiratie_Inspiration,99,4,aantrekken,1
Interesse_Interested,17,4,aantrekken,1
Lust,6,8,aantrekken,1
Lust,7,8,aantrekken,2
Lust,17,8,aantrekken,1
Lust,36,8,aantrekken,1
Lust,54,11,aantrekken,1
Lust,57,8,aantrekken,1
Lust,67,11,aantrekken,1
Lust,p69_0094,8,aantrekken,1
Lust,91,8,aantrekken,1
Lust,105,8,aantrekken,1
Lust,115,14,aantrekken,2
Lust,121,8,aantrekken,1
Lust,123,8,aantrekken,2
Lust,128,14,aantrekken,2
Lust,133,8,aantrekken,1
Lust,158,11,aantrekken,1
Lust,161,11,aantrekken,1
Lust,166,11,aantrekken,1
Lust,171,5,aantrekken,1
Lust,172,8,aantrekken,1
Lust,182,4,aantrekken,1
Lust,191,11,aantrekken,1
Lust,195,8,aantrekken,3
Lust,198,8,aantrekken,1
Schadenfreude,83,11,aantrekken,1
Lust,54,11,aantrekking,1
Lust,123,8,aantrekking,1
Lust,169,8,aantrekking,2
Lust,181,11,aantrekking,2
Lust,59,8,aantrekkingskracht,1
Lust,91,8,aantrekkingskracht,1
Lust,102,8,aantrekkingskracht,2
Lust,112,11,aantrekkingskracht,2
Lust,118,11,aantrekkingskracht,1
Lust,119,8,aantrekkingskracht,1
Lust,123,8,aantrekkingskracht,1
Lust,129,8,aantrekkingskracht,1
Lust,132,8,aantrekkingskracht,1
Lust,139,14,aantrekkingskracht,1
Lust,141,8,aantrekkingskracht,1
Lust,147,11,aantrekkingskracht,1
Lust,154,8,aantrekkingskracht,1
Lust,176,8,aantrekkingskracht,1
Lust,192,8,aantrekkingskracht,1
Gerespecteerd_Respected,58,16,aanvaarden,1
Hoop_Hope,182,9,aanvaarden,1
Amae,54,12,aanval,1
Amusement,43,2,aanval,1
Gerespecteerd_Respected,24,16,aanval,1
Gerespecteerd_Respected,90,16,aanval,1
Schadenfreude,73,11,aanval,1
Trots_Pride,184,13,aanval,1
Gerespecteerd_Respected,90,16,aanvallen,1
Schadenfreude,23,11,aanvallen,1
Schadenfreude,145,10,aanvallen,1
Tederheid_Tenderness,26,15,aanvallen,1
Hoop_Hope,72,11,aanvankelijk,1
Verrassing_PositiveSurprise,141,11,aanvaring,1
Schadenfreude,68,1,aanvaring,1
Interesse_Interested,38,4,aanvinken,1
Amae,65,12,aanvoelen,1
Lust,132,8,aanvoelen,1
Ontroering_Moved,110,10,aanvoelen,1
Ontroering_Moved,158,10,aanvoelen,1
Zintuiglijk_SensoryPleasure,2,5,aanvoelen,1
Gerespecteerd_Respected,54,16,aanvraag,1
Tederheid_Tenderness,108,15,aanvraag,1
Dankbaarheid_Gratitude,177,11,aanvragen,1
Gerespecteerd_Respected,137,16,aanvragen,1
Opluchting_Relief,72,11,aanvragen,1
Opluchting_Relief,156,11,aanvragen,1
Verrassing_PositiveSurprise,104,0,aanvragen,2
Vastberadenheid_Determination,49,11,aanvragen,1
Inspiratie_Inspiration,110,11,aanvullen,1
Interesse_Interested,47,4,aanvullen,1
Euforie_Elation,158,14,aanwakkeren,1
Lust,55,8,aanwakkeren,1
Amae,6,8,aanwezig,1
Bewondering_Adniration,67,14,aanwezig,1
Bewondering_Adniration,174,4,aanwezig,1
Dankbaarheid_Gratitude,58,11,aanwezig,1
Gerespecteerd_Respected,58,16,aanwezig,1
Hoop_Hope,28,9,aanwezig,2
Hoop_Hope,129,9,aanwezig,1
Inspiratie_Inspiration,55,14,aanwezig,1
Inspiratie_Inspiration,85,4,aanwezig,1
Ontroering_Moved,137,14,aanwezig,1
Opluchting_Relief,169,12,aanwezig,1
Opwinding_Excitement,31,11,aanwezig,1
Opwinding_Excitement,91,7,aanwezig,1
Opwinding_Excitement,123,7,aanwezig,1
Triomf_Triumph,20,6,aanwezig,1
Triomf_Triumph,182,11,aanwezig,1
Vastberadenheid_Determination,23,11,aanwezig,1
Verlichting_Elevation,164,11,aanwezig,1
Amae,171,12,aanwezigheid,1
Bewondering_Adniration,120,11,aanwezigheid,1
Gerespecteerd_Respected,128,16,aanwezigheid,1
Lust,110,8,aanwezigheid,1
Lust,133,8,aanwezigheid,1
Verwondering_Awe,195,14,aanwezigheid,1
Zintuiglijk_SensoryPleasure,33,5,aanwezigheid,1
Amae,195,12,aanwijzen,1
Trots_Pride,6,6,aanwijzing,1
Euforie_Elation,123,5,aanzet,1
Amusement,97,2,aanzetten,1
Dankbaarheid_Gratitude,59,12,aanzetten,2
Inspiratie_Inspiration,56,11,aanzetten,1
Ontroering_Moved,109,14,aanzetten,1
Schadenfreude,59,11,aanzetten,1
Verlichting_Elevation,8,11,aanzetten,1
Verlichting_Elevation,34,14,aanzetten,1
Verwondering_Awe,92,11,aanzetten,1
Verwondering_Awe,186,14,aanzetten,1
Verwondering_Awe,128,14,aanzicht,1
Hoop_Hope,148,9,aanzien,1
Interesse_Interested,18,4,aanzien,1
Verrassing_PositiveSurprise,6,7,aanzien,1
Verrassing_PositiveSurprise,14,11,aanzien,1
Verrassing_PositiveSurprise,p69_0094,14,aanzien,1
Verrassing_PositiveSurprise,71,0,aanzien,1
Triomf_Triumph,52,6,aanzien,1
Verwondering_Awe,161,14,aanzien,1
Triomf_Triumph,114,11,aap,1
Amusement,59,2,aapje,1
Zintuiglijk_SensoryPleasure,194,5,aardappel,1
Zintuiglijk_SensoryPleasure,83,5,aardbei,6
Zintuiglijk_SensoryPleasure,101,5,aardbei,1
Zintuiglijk_SensoryPleasure,123,5,aardbei,1
Inspiratie_Inspiration,96,11,aardbodem,1
Bewondering_Adniration,9,3,aarde,1
Hoop_Hope,153,11,aarde,1
Inspiratie_Inspiration,13,14,aarde,1
Inspiratie_Inspiration,62,14,aarde,1
Inspiratie_Inspiration,73,14,aarde,1
Interesse_Interested,35,11,aarde,1
Interesse_Interested,98,4,aarde,3
Interesse_Interested,114,11,aarde,2
Ontroering_Moved,169,14,aarde,1
Verwondering_Awe,61,14,aarde,2
Verwondering_Awe,133,14,aarde,2
Verwondering_Awe,156,14,aarde,1
Verwondering_Awe,159,14,aarde,1
Verwondering_Awe,190,14,aarde,2
Verwondering_Awe,114,14,aarden,1
Amae,41,12,aardig,1
Amae,45,12,aardig,1
Amae,107,12,aardig,1
Amae,115,11,aardig,1
Amae,177,12,aardig,1
Amae,180,11,aardig,2
Amusement,86,2,aardig,1
Bewondering_Adniration,17,3,aardig,1
Bewondering_Adniration,19,11,aardig,1
Bewondering_Adniration,72,11,aardig,1
Bewondering_Adniration,140,3,aardig,1
Bewondering_Adniration,164,3,aardig,1
Dankbaarheid_Gratitude,3,12,aardig,1
Dankbaarheid_Gratitude,67,12,aardig,1
Dankbaarheid_Gratitude,72,11,aardig,1
Dankbaarheid_Gratitude,85,12,aardig,1
Dankbaarheid_Gratitude,110,12,aardig,2
Dankbaarheid_Gratitude,114,11,aardig,1
Dankbaarheid_Gratitude,145,12,aardig,1
Euforie_Elation,45,11,aardig,1
Euforie_Elation,54,11,aardig,1
Euforie_Elation,67,11,aardig,1
Euforie_Elation,107,11,aardig,1
Gerespecteerd_Respected,6,11,aardig,4
Gerespecteerd_Respected,7,16,aardig,1
Gerespecteerd_Respected,20,16,aardig,1
Gerespecteerd_Respected,91,16,aardig,1
Gerespecteerd_Respected,98,16,aardig,1
Gerespecteerd_Respected,113,16,aardig,1
Gerespecteerd_Respected,181,16,aardig,1
Gerespecteerd_Respected,195,16,aardig,1
Hoop_Hope,20,9,aardig,1
Hoop_Hope,47,9,aardig,1
Hoop_Hope,107,9,aardig,1
Inspiratie_Inspiration,13,14,aardig,1
Inspiratie_Inspiration,57,11,aardig,3
Inspiratie_Inspiration,89,11,aardig,2
Ontroering_Moved,65,10,aardig,1
Ontroering_Moved,96,10,aardig,1
Opluchting_Relief,50,6,aardig,1
Opluchting_Relief,54,11,aardig,1
Opluchting_Relief,77,11,aardig,1
Opluchting_Relief,96,11,aardig,1
Opluchting_Relief,110,11,aardig,1
Verrassing_PositiveSurprise,45,0,aardig,2
Verrassing_PositiveSurprise,96,2,aardig,2
Verrassing_PositiveSurprise,157,0,aardig,1
Schadenfreude,13,11,aardig,2
Schadenfreude,19,11,aardig,2
Schadenfreude,22,11,aardig,1
Schadenfreude,29,11,aardig,1
Schadenfreude,38,11,aardig,1
Schadenfreude,49,11,aardig,1
Schadenfreude,52,6,aardig,1
Schadenfreude,56,6,aardig,1
Schadenfreude,57,11,aardig,2
Schadenfreude,59,11,aardig,1
Schadenfreude,60,11,aardig,1
Schadenfreude,80,6,aardig,1
Schadenfreude,83,11,aardig,3
Schadenfreude,88,11,aardig,1
Schadenfreude,96,11,aardig,2
Schadenfreude,103,11,aardig,1
Schadenfreude,124,11,aardig,1
Schadenfreude,128,11,aardig,1
Schadenfreude,169,11,aardig,2
Schadenfreude,172,11,aardig,1
Tederheid_Tenderness,20,15,aardig,1
Tederheid_Tenderness,148,15,aardig,1
Triomf_Triumph,22,6,aardig,1
Triomf_Triumph,182,11,aardig,1
Trots_Pride,20,13,aardig,1
Vastberadenheid_Determination,34,11,aardig,2
Vastberadenheid_Determination,153,6,aardig,1
Verlichting_Elevation,11,11,aardig,1
Verlichting_Elevation,15,11,aardig,1
Verlichting_Elevation,36,11,aardig,1
Verlichting_Elevation,119,11,aardig,1
Verlichting_Elevation,168,14,aardig,1
Verwondering_Awe,9,14,aardig,1
Verwondering_Awe,20,14,aardig,1
Verwondering_Awe,49,11,aardig,1
Verwondering_Awe,161,14,aardig,1
Zintuiglijk_SensoryPleasure,167,5,aardig,1
Ontroering_Moved,98,6,aardrijkskunde,1
Vastberadenheid_Determination,195,11,aardrijkskunde,1
Vastberadenheid_Determination,195,11,aardrijkskundeboek,1
Dankbaarheid_Gratitude,174,12,abc,2
Verrassing_PositiveSurprise,153,12,abcd,1
Dankbaarheid_Gratitude,182,12,abn,2
Verrassing_PositiveSurprise,182,11,abn,1
Trots_Pride,182,11,abn,7
Vastberadenheid_Determination,182,11,abn,1
Euforie_Elation,174,1,abnormaal,1
Verrassing_PositiveSurprise,123,0,abonnement,1
Triomf_Triumph,88,11,abonnement,1
Amusement,79,2,absoluut,1
Bewondering_Adniration,55,3,absoluut,1
Inspiratie_Inspiration,52,4,absoluut,1
Interesse_Interested,56,4,absoluut,1
Lust,17,8,absoluut,1
Ontroering_Moved,174,10,absoluut,1
Verrassing_PositiveSurprise,9,0,absoluut,1
Schadenfreude,166,11,absoluut,1
Triomf_Triumph,123,13,absoluut,1
Verwondering_Awe,p69_0094,14,absoluut,1
Verwondering_Awe,123,14,absoluut,1
Zintuiglijk_SensoryPleasure,p69_0094,14,absoluut,1
Inspiratie_Inspiration,71,4,abstract,1
Interesse_Interested,17,4,abstract,1
Interesse_Interested,114,11,abstract,1
Zintuiglijk_SensoryPleasure,105,5,abstract,1
Amusement,67,2,absurd,1
Amusement,99,2,absurd,1
Amusement,137,2,absurd,1
Schadenfreude,61,2,absurd,1
Triomf_Triumph,116,6,absurd,2
Verlichting_Elevation,145,11,absurd,1
Verwondering_Awe,59,14,absurd,1
Verwondering_Awe,133,14,absurd,1
Amusement,195,2,absurdistisch,1
Interesse_Interested,133,4,absurdistisch,2
Trots_Pride,81,6,academic,1
Bewondering_Adniration,43,3,academie,1
Bewondering_Adniration,52,3,academisch,1
Dankbaarheid_Gratitude,148,11,academisch,1
Euforie_Elation,168,11,academisch,1
Opluchting_Relief,28,11,academisch,1
Trots_Pride,81,6,academisch,1
Trots_Pride,85,11,academisch,1
Amusement,67,2,accent,1
Amusement,107,2,accent,1
Bewondering_Adniration,71,3,accent,1
Inspiratie_Inspiration,43,11,accent,1
Interesse_Interested,6,11,accent,1
Ontroering_Moved,54,10,acceptatie,1
Amae,43,11,accepteren,1
Bewondering_Adniration,43,3,accepteren,1
Dankbaarheid_Gratitude,57,12,accepteren,1
Dankbaarheid_Gratitude,67,12,accepteren,1
Dankbaarheid_Gratitude,133,12,accepteren,1
Euforie_Elation,82,11,accepteren,1
Gerespecteerd_Respected,8,16,accepteren,1
Gerespecteerd_Respected,38,16,accepteren,1
Gerespecteerd_Respected,41,16,accepteren,1
Gerespecteerd_Respected,47,16,accepteren,1
Gerespecteerd_Respected,49,16,accepteren,1
Gerespecteerd_Respected,58,16,accepteren,2
Gerespecteerd_Respected,65,16,accepteren,1
Gerespecteerd_Respected,89,16,accepteren,1
Gerespecteerd_Respected,118,16,accepteren,2
Gerespecteerd_Respected,125,16,accepteren,1
Hoop_Hope,125,9,accepteren,1
Hoop_Hope,169,11,accepteren,1
Lust,98,11,accepteren,1
Ontroering_Moved,54,10,accepteren,1
Ontroering_Moved,124,14,accepteren,1
Verrassing_PositiveSurprise,49,0,accepteren,4
Tederheid_Tenderness,124,15,accepteren,1
Triomf_Triumph,92,11,accepteren,4
Triomf_Triumph,118,1,accepteren,1
Trots_Pride,p69_0094,13,accepteren,1
Trots_Pride,91,13,accepteren,1
Vastberadenheid_Determination,118,11,accepteren,1
Verwondering_Awe,170,14,accepteren,2
Inspiratie_Inspiration,121,11,accessoire,1
Trots_Pride,143,13,accessoire,1
Triomf_Triumph,23,11,acclimatiseren,1
Opwinding_Excitement,121,7,accommodatie,1
Amusement,15,2,account,2
Amusement,87,2,account,1
Amusement,159,2,account,1
Amusement,194,2,account,1
Gerespecteerd_Respected,66,16,account,1
Inspiratie_Inspiration,40,11,account,1
Interesse_Interested,67,11,account,1
Interesse_Interested,182,4,account,1
Schadenfreude,29,11,account,4
Trots_Pride,29,11,account,1
Trots_Pride,61,13,account,1
Inspiratie_Inspiration,105,11,accountancy,1
Amusement,2,2,accountant,2
Verwondering_Awe,85,14,accra,1
Lust,41,8,ach,1
Lust,113,8,ach,1
Ontroering_Moved,50,15,ach,1
Ontroering_Moved,196,12,ach,1
Opluchting_Relief,52,11,ach,1
Opluchting_Relief,172,6,ach,1
Opwinding_Excitement,7,11,ach,1
Tederheid_Tenderness,26,15,ach,1
Trots_Pride,98,7,ach,1
Vastberadenheid_Determination,72,6,ach,1
Euforie_Elation,78,6,achievement,1
Dankbaarheid_Gratitude,191,11,acht,1
Euforie_Elation,80,6,acht,2
Ontroering_Moved,29,10,acht,1
Opwinding_Excitement,181,7,acht,1
Verrassing_PositiveSurprise,57,11,acht,1
Verrassing_PositiveSurprise,88,6,acht,1
Schadenfreude,67,12,acht,1
Schadenfreude,118,11,acht,1
Schadenfreude,133,11,acht,1
Schadenfreude,194,11,acht,1
Tederheid_Tenderness,1,12,acht,1
Tederheid_Tenderness,38,15,acht,1
Tederheid_Tenderness,104,15,acht,1
Triomf_Triumph,27,13,acht,1
Trots_Pride,144,6,acht,1
Trots_Pride,192,13,acht,1
Vastberadenheid_Determination,88,6,acht,1
Opwinding_Excitement,3,7,achtbaan,1
Zintuiglijk_SensoryPleasure,37,5,achtbaan,2
Zintuiglijk_SensoryPleasure,p69_0077,11,achtbaan,3
Amusement,103,11,achten,1
Bewondering_Adniration,98,6,achten,1
Ontroering_Moved,164,10,achten,1
Opwinding_Excitement,19,7,achten,1
Schadenfreude,154,6,achten,1
Triomf_Triumph,186,11,achten,1
Trots_Pride,116,13,achten,1
Verwondering_Awe,82,11,achten,1
Ontroering_Moved,98,6,achteraan,1
Opluchting_Relief,24,11,achteraan,1
Opwinding_Excitement,181,7,achteraan,1
Verrassing_PositiveSurprise,26,11,achteraan,1
Verrassing_PositiveSurprise,92,0,achteraan,1
Triomf_Triumph,60,1,achteraan,1
Trots_Pride,178,13,achteraan,1
Vastberadenheid_Determination,17,11,achteraan,1
Verlichting_Elevation,62,11,achteraan,1
Verlichting_Elevation,110,14,achteraan,1
Zintuiglijk_SensoryPleasure,148,5,achteraan,1
Amae,29,6,achteraf,1
Amusement,29,2,achteraf,1
Amusement,30,7,achteraf,1
Amusement,54,11,achteraf,2
Amusement,74,2,achteraf,1
Amusement,115,2,achteraf,1
Amusement,125,11,achteraf,1
Amusement,186,2,achteraf,1
Bewondering_Adniration,109,3,achteraf,1
Euforie_Elation,9,11,achteraf,2
Gerespecteerd_Respected,31,16,achteraf,1
Gerespecteerd_Respected,184,16,achteraf,1
Hoop_Hope,29,9,achteraf,1
Hoop_Hope,37,9,achteraf,1
Hoop_Hope,129,9,achteraf,1
Hoop_Hope,181,9,achteraf,1
Inspiratie_Inspiration,41,11,achteraf,1
Inspiratie_Inspiration,43,11,achteraf,1
Interesse_Interested,43,11,achteraf,1
Interesse_Interested,54,4,achteraf,1
Interesse_Interested,141,4,achteraf,1
Lust,43,11,achteraf,1
Ontroering_Moved,43,10,achteraf,2
Ontroering_Moved,63,11,achteraf,2
Ontroering_Moved,98,6,achteraf,1
Opluchting_Relief,24,11,achteraf,1
Opluchting_Relief,29,11,achteraf,1
Opluchting_Relief,55,11,achteraf,1
Opluchting_Relief,167,11,achteraf,1
Opluchting_Relief,183,6,achteraf,1
Opluchting_Relief,186,15,achteraf,1
Verrassing_PositiveSurprise,31,0,achteraf,1
Verrassing_PositiveSurprise,74,0,achteraf,1
Verrassing_PositiveSurprise,156,0,achteraf,1
Verrassing_PositiveSurprise,171,0,achteraf,1
Verrassing_PositiveSurprise,192,6,achteraf,1
Schadenfreude,9,6,achteraf,1
Schadenfreude,115,6,achteraf,1
Tederheid_Tenderness,43,15,achteraf,1
Triomf_Triumph,11,6,achteraf,1
Triomf_Triumph,39,1,achteraf,1
Triomf_Triumph,43,11,achteraf,1
Triomf_Triumph,58,11,achteraf,1
Triomf_Triumph,124,1,achteraf,1
Trots_Pride,122,13,achteraf,1
Trots_Pride,164,13,achteraf,1
Trots_Pride,184,13,achteraf,2
Vastberadenheid_Determination,164,11,achteraf,2
Vastberadenheid_Determination,196,11,achteraf,1
Verlichting_Elevation,164,11,achteraf,1
Verlichting_Elevation,184,11,achteraf,1
Verlichting_Elevation,186,11,achteraf,1
Verwondering_Awe,66,14,achteraf,2
Zintuiglijk_SensoryPleasure,92,5,achteraf,1
Bewondering_Adniration,58,1,achterban,1
Schadenfreude,23,11,achterblijven,1
Trots_Pride,98,7,achterblijven,1
Verlichting_Elevation,131,10,achterblijven,1
Opwinding_Excitement,35,7,achterblijver,1
Verlichting_Elevation,112,11,achterbuurvrouw,1
Tederheid_Tenderness,119,11,achterdeur,1
Zintuiglijk_SensoryPleasure,98,5,achterdeur,1
Amusement,7,2,achterelkaar,1
Bewondering_Adniration,96,3,achterelkaar,1
Dankbaarheid_Gratitude,186,12,achterelkaar,1
Hoop_Hope,43,9,achterelkaar,1
Interesse_Interested,138,14,achterelkaar,1
Opwinding_Excitement,119,7,achterelkaar,1
Verrassing_PositiveSurprise,77,0,achterelkaar,1
Triomf_Triumph,101,6,achterelkaar,1
Triomf_Triumph,107,11,achterelkaar,2
Vastberadenheid_Determination,96,4,achterelkaar,1
Vastberadenheid_Determination,184,11,achterelkaar,1
Zintuiglijk_SensoryPleasure,72,14,achtergebouw,1
Bewondering_Adniration,88,4,achtergrond,1
Bewondering_Adniration,172,3,achtergrond,1
Dankbaarheid_Gratitude,133,12,achtergrond,1
Euforie_Elation,166,11,achtergrond,1
Interesse_Interested,26,4,achtergrond,1
Interesse_Interested,63,11,achtergrond,1
Interesse_Interested,195,11,achtergrond,3
Ontroering_Moved,102,15,achtergrond,1
Tederheid_Tenderness,98,15,achtergrond,1
Zintuiglijk_SensoryPleasure,92,5,achtergrond,2
Zintuiglijk_SensoryPleasure,109,5,achtergrond,1
Gerespecteerd_Respected,44,16,achtergrondinformatie,1
Inspiratie_Inspiration,167,11,achtergrondinformatie,1
Schadenfreude,3,6,achtergrondinformatie,1
Interesse_Interested,120,4,achtergrondstraling,2
Hoop_Hope,67,9,achterhoofd,1
Ontroering_Moved,7,12,achterhoofd,1
Ontroering_Moved,174,10,achterhoofd,1
Opluchting_Relief,36,6,achterhoofd,1
Opluchting_Relief,116,11,achterhoofd,1
Verrassing_PositiveSurprise,174,0,achterhoofd,1
Schadenfreude,38,11,achterhoofd,1
Triomf_Triumph,52,6,achterhoofd,1
Vastberadenheid_Determination,176,11,achterhoofd,1
Vastberadenheid_Determination,183,6,achterhoofd,1
Zintuiglijk_SensoryPleasure,9,5,achterhoofd,1
Amusement,186,2,achterin,1
Euforie_Elation,120,4,achterin,1
Inspiratie_Inspiration,8,14,achterin,1
Opluchting_Relief,174,6,achterin,1
Schadenfreude,88,11,achterkant,1
Verlichting_Elevation,82,11,achterkant,1
Verlichting_Elevation,114,14,achterkant,1
Verlichting_Elevation,145,11,achterkant,1
Verwondering_Awe,98,14,achterkant,2
Bewondering_Adniration,51,3,achterlaten,2
Euforie_Elation,11,6,achterlaten,1
Gerespecteerd_Respected,53,16,achterlaten,1
Ontroering_Moved,7,12,achterlaten,1
Ontroering_Moved,85,14,achterlaten,1
Schadenfreude,14,11,achterlaten,1
Tederheid_Tenderness,7,15,achterlaten,1
Tederheid_Tenderness,30,15,achterlaten,2
Trots_Pride,128,13,achterlaten,1
Verlichting_Elevation,17,11,achterlaten,1
Verlichting_Elevation,43,11,achterlaten,1
Verlichting_Elevation,49,11,achterlaten,1
Verlichting_Elevation,74,11,achterlaten,1
Verlichting_Elevation,80,14,achterlaten,1
Verlichting_Elevation,105,11,achterlaten,1
Verlichting_Elevation,153,15,achterlaten,1
Verlichting_Elevation,172,14,achterlicht,1
Opluchting_Relief,9,11,achterliggen,1
Verwondering_Awe,133,14,achterliggen,1
Trots_Pride,113,3,achterlopen,1
Inspiratie_Inspiration,140,4,achternaam,1
Tederheid_Tenderness,27,15,achterneefje,1
Lust,184,8,achterom,1
Schadenfreude,153,11,achterop,1
Amae,65,12,achterover,1
Lust,182,4,achterover,1
Verwondering_Awe,97,14,achterover,1
Amusement,156,11,achterpootje,1
Opluchting_Relief,27,11,achterruit,1
Gerespecteerd_Respected,92,16,achterstaan,1
Gerespecteerd_Respected,174,16,achterstaan,1
Triomf_Triumph,144,1,achterstaan,1
Triomf_Triumph,164,11,achterstand,1
Trots_Pride,23,13,achterstand,1
Vastberadenheid_Determination,23,11,achterstand,1
Vastberadenheid_Determination,195,11,achterstand,1
Verlichting_Elevation,51,11,achterstand,1
Amusement,186,2,achteruit,1
Opluchting_Relief,27,11,achteruit,1
Ontroering_Moved,128,14,achteruitgaan,1
Verlichting_Elevation,140,11,achteruitgaan,1
Opluchting_Relief,27,11,achteruitkijken,1
Amae,184,12,achtervolgen,1
Ontroering_Moved,43,10,achtervolgen,1
Ontroering_Moved,113,10,achtervolgen,1
Inspiratie_Inspiration,17,4,achtervolging,1
Amusement,p69_0094,11,achterwerk,1
Dankbaarheid_Gratitude,15,15,achtig,1
Gerespecteerd_Respected,6,11,achtig,1
Schadenfreude,38,11,achtig,1
Trots_Pride,29,11,achtig,1
Vastberadenheid_Determination,114,11,achtig,1
Verlichting_Elevation,15,11,achtig,1
Verwondering_Awe,164,14,achtig,1
Triomf_Triumph,70,1,achtjarig,1
Bewondering_Adniration,37,3,achttien,1
Bewondering_Adniration,41,3,achttien,1
Bewondering_Adniration,198,3,achttien,1
